Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
TRAF3IP2,"6:111983273-112034170,6:111983276-112033774,6:111983276-111995175,6:111983276-112033774",282,1,1,5.0,0.0313975,CMC,1.5031049308894933,Suggestive,,,,,
LOC102725072,22:17217630-17228564,282,1,1,5.0,0.0314376,CMC,1.5025506161485742,Suggestive,,,,,
LOC107987394,"22:17101458-17125419,22:17040792-17264277,22:18706403-18730462,22:17101431-17125419,22:18706430-18730462",282,1,1,5.0,0.0314376,CMC,1.5025506161485742,Suggestive,,,,,
CCSER1,"4:91267567-92745468,4:91375204-91922177,4:91267567-92079982",282,3,3,12.0,0.0317022,CMC,1.4989105985170315,Suggestive,,,,,
BCL2,"18:58941558-59137982,18:59136166-59137982",282,2,2,4.0,0.0318191,CMC,1.4973121084908656,Suggestive,,,,,
ZBTB7C,"18:43807040-44189752,18:43807040-43917517,18:43807040-44192954,18:43807040-43974295,18:43807040-44155996,18:43807040-44189752,18:43807040-44189752,18:43807040-44155996,18:43807040-44189752",282,1,1,4.0,0.0318191,CMC,1.4973121084908656,Suggestive,,,,,
LINC00598,"13:39819270-39953143,13:39819270-39953143,13:39923070-39953143",282,2,2,,0.03195,Variable_Threshold,1.495529137505581,Suggestive,,,0.007093,18.5926,18.5926
FSHR,"2:49042799-49235158,2:49042799-49235158",282,1,1,4.0,0.031975,CMC,1.4951894468493083,Suggestive,,,,,
HTR2A,"13:46303681-46369189,13:46303681-46369189,13:46303681-46370218",282,2,2,,0.0323241,SKAT-O,1.490473558341616,Suggestive,537.764,0.0,,,
COQ2,"4:84404000-84425311,4:84404000-84424975",282,1,1,4.0,0.032495,CMC,1.4881834586969098,Suggestive,,,,,
SCEL,"13:77007841-77117399,13:77007841-77117399,13:77007809-77117399",282,1,1,4.0,0.0325596,CMC,1.4873209391286544,Suggestive,,,,,
ARID4B,"1:233396832-233557425,1:233396839-233558117,1:233396839-233558117,1:233396839-233558117",282,1,1,4.0,0.0325596,CMC,1.4873209391286544,Suggestive,,,,,
NFXL1,"4:47544006-47611441,4:47544014-47611357,4:47544006-47611418,4:47544006-47611441",282,1,1,3.0,0.0325597,CMC,1.4873196052860551,Suggestive,,,,,
NUMB,"14:72811670-72995039,14:72811670-72995039,14:72811670-72995039,14:72811670-72995039,14:72811670-72995039",282,1,1,3.0,0.0325597,CMC,1.4873196052860551,Suggestive,,,,,
LOC101927179,"4:47528118-47593622,4:47528118-47593622",282,1,1,3.0,0.0325597,CMC,1.4873196052860551,Suggestive,,,,,
LINC02190,16:31465519-31472389,282,2,2,,0.0327642,SKAT-O,1.4846004317007355,Suggestive,420.354,0.1,,,
MYCBP2,13:76516792-76799230,282,3,3,,0.0328704,SKAT-O,1.483195010955316,Suggestive,1128.5,0.8,,,
LINC00624,1:145320537-145456323,282,3,3,,0.03405,Variable_Threshold,1.4678828837511961,Suggestive,,,0.007093,18.5926,18.5926
NAALADL2,3:176059817-177011030,282,3,3,,0.0341422,SKAT-O,1.4667084979524885,Suggestive,792.233,0.6,,,
ZNF251,8:145917102-145951721,282,2,2,,0.0344433,SKAT-O,1.4628952456291768,Suggestive,1210.58,1.0,,,
ILDR2,1:165144047-165211401,282,1,1,4.0,0.0345642,CMC,1.4613734905566453,Suggestive,,,,,
GRM1,"6:146392026-146800427,6:146392026-146800427,6:146390535-146800429,6:146391890-146800429",282,4,4,,0.0346913,SKAT-O,1.4597794253742005,Suggestive,3563.65,0.8,,,
RCL1,"9:4782833-4851077,9:4782833-4851077,9:4782943-4851066,9:4829768-4851077",282,1,1,5.0,0.03471,CMC,1.459545386328588,Suggestive,,,,,
GSTO2,"10:106024913-106054698,10:106024913-106054698,10:106018931-106054698,10:106018620-106049166",282,3,3,,0.0353809,SKAT-O,1.4512311239400784,Suggestive,1979.58,0.3,,,
ARHGAP39,"8:145725370-145801888,8:145725370-145882039,8:145725370-145809696",282,1,1,3.0,0.0361287,CMC,1.442147665140638,Suggestive,,,,,
PID1,"2:229596932-229844247,2:229596932-229844247,2:229596932-229844247,2:229596932-229844247,2:229596932-229805052",282,4,4,5.0,0.0362307,CMC,1.4409232750408008,Suggestive,,,,,
LSAMP,"3:117003910-117647024,3:117003910-117647024",282,3,3,,0.0367612,SKAT-O,1.4346103203307534,Suggestive,574.259,1.0,,,
MAP3K20,"2:173648819-173800119,2:173648819-173840989",282,1,1,,0.03795,Variable_Threshold,1.420788219768501,Suggestive,,,0.008866,17.0627,17.0627
PFKFB3,"10:6226889-6317501,10:6284900-6317501,10:6284900-6317501,10:6284900-6317501,10:6226889-6317501,10:6228216-6317513,10:6226889-6317501,10:6284900-6336617",282,3,3,9.0,0.0379681,CMC,1.4205811352847904,Suggestive,,,,,
ACTR3,"2:114364135-114436643,2:114363980-114435599,2:114364644-114435599",282,1,1,3.0,0.0380452,CMC,1.4197001285126196,Suggestive,,,,,
LMNTD1,"12:25520282-25597484,12:25540518-25692779,12:25540518-25692779,12:25544052-25597484,12:25520282-25597484,12:25540518-25692779,12:25520282-25597484,12:25540518-25692779",282,1,1,5.0,0.0385576,CMC,1.4138900063873305,Suggestive,,,,,
SF3B3,16:69115219-69169072,282,1,1,3.0,0.0387536,CMC,1.4116879476734359,Suggestive,,,,,
ZNF562,"19:9613482-9646776,19:9613482-9646776,19:9620337-9646776,19:9613482-9646776",282,1,1,5.0,0.0388694,CMC,1.4103921632200407,Suggestive,,,,,
DISC1,"1:229829158-229926443,1:229829158-230243641,1:229829158-230243641,1:229829158-229974031,1:229829183-230021613,1:229829158-230212023,1:229829158-230161872,1:229829183-230021613,1:229829183-230021613,1:229829158-229905025,1:229829158-230243641,1:229829158-230243641,1:229829158-230212023,1:229829183-230021613,1:229829183-229952988,1:229829158-230069075,1:229829158-229926443,1:229829158-229926443,1:229829158-229952988,1:229829158-229926443,1:229829158-230212023,1:229829158-230057748,1:229829158-230161872",282,3,3,,0.0389,Variable_Threshold,1.4100503986742923,Suggestive,,,0.007093,18.7251,18.7251
PPP6R2,"22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384,22:49128621-49230384",282,1,1,3.0,0.039556,CMC,1.4027876317805839,Suggestive,,,,,
XAB2,19:7590410-7600431,282,1,1,,0.0396,Variable_Threshold,1.4023048140744876,Suggestive,,,0.008866,17.0627,17.0627
PROS1,"3:95074584-95175430,3:95074584-95175430",282,1,1,3.0,0.0396062,CMC,1.402236823796118,Suggestive,,,,,
NCALD,"8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-102872373,8:102767945-103205738,8:102767945-103206311",282,2,2,9.0,0.039688,CMC,1.4013407859718707,Suggestive,,,,,
SNTB1,8:121617176-121893467,282,1,1,3.0,0.0397206,CMC,1.4009841998865995,Suggestive,,,,,
VAT1L,16:76379961-76571505,282,1,1,3.0,0.0400686,CMC,1.3971958315851825,Suggestive,,,,,
FOXJ3,"1:42414805-42573493,1:42414805-42574138,1:42414796-42573473,1:42414805-42573213",282,2,2,,0.0402,Variable_Threshold,1.39577394691553,Suggestive,,,0.007093,16.3025,16.3025
FRMD3,"9:85049358-85343136,9:85047726-85072003,9:85049358-85072003,9:85047726-85343136,9:85047724-85136696,9:85049358-85272477",282,2,2,,0.04025,Variable_Threshold,1.3952341152961127,Suggestive,,,0.007093,18.5926,18.5926
CYP2B7P,19:46122009-46148405,282,1,1,,0.04025,Variable_Threshold,1.3952341152961127,Suggestive,,,0.008866,17.0627,17.0627
FAM219A,"9:34388181-34448568,9:34388181-34448568,9:34388181-34448568,9:34388181-34448568,9:34388181-34448568,9:34388181-34448568",282,2,2,,0.0404248,SKAT-O,1.3933521200699532,Suggestive,763.228,0.0,,,
TSNAX-DISC1,"1:229731021-230021613,1:229731021-230021613,1:229731021-230243641,1:229731021-230021613,1:229731021-229952988,1:229731021-230021613,1:229731021-230021613,1:229731021-229904930",282,3,3,,0.0407,Variable_Threshold,1.3904055907747799,Suggestive,,,0.007093,18.7251,18.7251
SP140,"2:230798694-230886174,2:230798694-230812035,2:230798694-230886174,2:230798688-230886174,2:230798694-230886174",282,1,1,,0.04075,Variable_Threshold,1.3898723869240046,Suggestive,,,0.008866,17.0627,17.0627
MOSMO,16:21926932-22003473,282,1,1,,0.0408064,SKAT-O,1.389271717628057,Suggestive,628.095,0.0,,,
SYNE1,"6:152484511-152531115,6:152484511-152548206,6:152484514-153000190,6:152484511-152999679",282,1,1,,0.04085,Variable_Threshold,1.3888079391315657,Suggestive,,,0.008866,17.0627,17.0627
CTNNA2,"2:79593567-80729499,2:80394014-80729499,2:79593567-80729499,2:80385740-80729499,2:79603816-80729499,2:79593684-80729416,2:80385740-80729499",282,11,11,,0.0408829,SKAT-O,1.3884583054044783,Suggestive,7541.96,1.0,,,
CIITA,"16:10878559-10937751,16:10878555-10926341,16:10878559-10937751,16:10878559-10937751,16:10878555-10926341,16:10878559-10937751,16:10880324-10937751,16:10878559-10937751,16:10878559-10937751",282,1,1,,0.0409138,SKAT-O,1.3881301821396235,Suggestive,751.204,0.0,,,
ZBTB20,"3:115516053-116348825,3:115516053-115960644,3:115516036-115825743,3:115516036-115826482,3:115516053-115960644,3:115516036-116272951,3:115516036-115585179,3:115516053-116348825,3:115516053-116348825,3:115516053-116301845,3:115516053-116301845,3:115516053-116348825,3:115516036-116348825,3:115516053-116102162",282,6,6,,0.0409303,SKAT-O,1.387955072167164,Suggestive,568.32,0.0,,,
HTATIP2,"11:20341835-20361904,11:20342262-20345776,11:20341822-20361905,11:20341806-20361905,11:20341864-20361905",282,1,1,,0.041,Variable_Threshold,1.3872161432802645,Suggestive,,,0.008866,17.0627,17.0627
LINC02044,3:114343886-114369268,282,1,1,,0.04115,Variable_Threshold,1.3856301604517114,Suggestive,,,0.008866,17.0627,17.0627
ZNF697,1:119963522-119992412,282,1,1,,0.0412,Variable_Threshold,1.3851027839668655,Suggestive,,,0.008866,17.0627,17.0627
LINC01362,1:83141453-83405086,282,1,1,,0.04125,Variable_Threshold,1.384576047114056,Suggestive,,,0.008866,17.0627,17.0627
NHLRC3,"13:38510592-38522244,13:38510447-38522244,13:38510447-38522244",282,1,1,4.0,0.041255,CMC,1.3845234085488256,Suggestive,,,,,
OLAH,"10:15125947-15155858,10:15125947-15155858",282,1,1,,0.0413,Variable_Threshold,1.3840499483435988,Suggestive,,,0.008866,17.0627,17.0627
GTPBP10,"7:89813965-89858703,7:89813965-89858703",282,1,1,,0.04135,Variable_Threshold,1.3835244861114346,Suggestive,,,0.008866,17.0627,17.0627
CYB5R4,6:84626126-84733861,282,1,1,5.0,0.0414271,CMC,1.3827154673311763,Suggestive,,,,,
LOC643542,18:63334762-63717836,282,7,7,,0.0415,Variable_Threshold,1.3819519032879073,Suggestive,,,0.00532,17.7449,17.7449
SHC3,9:90810505-90983553,282,1,1,,0.0418412,SKAT-O,1.3783958684547184,Suggestive,618.276,0.0,,,
UBE2E2,"3:23219821-23608289,3:23219821-23244601,3:23219592-23244601,3:23219596-23553192,3:23219596-23608420",282,1,1,,0.04185,Variable_Threshold,1.3783045376707213,Suggestive,,,0.008866,17.0627,17.0627
EHBP1,"2:62786290-63127125,2:62754516-63127125,2:62786351-63127125,2:62786290-63127125,2:62786351-63127125,2:62786351-63127125,2:62786290-63127125,2:62786351-63127125,2:62786290-63127125,2:62786262-63127125,2:62786351-63127125,2:62787535-63127125,2:62786951-63127125,2:62786290-63127125,2:62786290-63127125",282,1,1,,0.042,Variable_Threshold,1.3767507096020994,Suggestive,,,0.008866,17.0627,17.0627
PPP3R1,2:68259492-68333168,282,2,2,4.0,0.0420188,CMC,1.3765563546149764,Suggestive,,,,,
NFKB1,"4:103641547-103757507,4:103641547-103757507,4:103641547-103757507,4:103641547-103757507,4:103642122-103757507,4:103642122-103757507,4:103641547-103757507",282,2,2,,0.0420316,SKAT-O,1.3764240775666499,Suggestive,870.033,1.0,,,
ELOVL2,6:11088978-11152524,282,1,1,,0.0420721,SKAT-O,1.376005809930942,Suggestive,357.811,0.0,,,
SLC4A10,"2:162189090-162550032,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189171-162550025,2:162189090-162550032,2:162189171-162550025",282,1,1,3.0,0.0420854,CMC,1.3758685407236249,Suggestive,,,,,
SLC15A4,12:127843691-127874456,282,1,1,3.0,0.0420854,CMC,1.3758685407236249,Suggestive,,,,,
LRRC6,"8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973,8:133651845-133756973",282,2,2,3.0,0.0420854,CMC,1.3758685407236249,Suggestive,,,,,
HADH,"4:109130493-109175776,4:109130493-109175776,4:109145268-109175780",282,1,1,5.0,0.0420939,CMC,1.375780835002415,Suggestive,,,,,
OLFML2B,"1:160219605-160260879,1:160219605-160260879,1:160219605-160260879",282,1,1,,0.0421,Variable_Threshold,1.3757179041643317,Suggestive,,,0.008866,17.0627,17.0627
FOXN3,"14:88692275-89155262,14:88692275-88953330",282,1,1,,0.04215,Variable_Threshold,1.3752024210392388,Suggestive,,,0.008866,17.0627,17.0627
LINC01603,8:70499659-70523033,282,1,1,4.0,0.0421698,CMC,1.3749984587219721,Suggestive,,,,,
WDR25,"14:99912505-100066393,14:99912505-100066393,14:99912505-100066393,14:99912574-100066393,14:99912505-100066393,14:99912574-100066393",282,2,2,,0.0422,Variable_Threshold,1.3746875490383261,Suggestive,,,0.008866,17.0627,17.0627
TGFB1,19:46528067-46551667,282,3,3,,0.04225,Variable_Threshold,1.3741732867142888,Suggestive,,,0.008866,17.0627,17.0627
GNPTAB,12:100663407-100748868,282,1,1,,0.0423,Variable_Threshold,1.3736596326249577,Suggestive,,,0.008866,16.0728,16.0728
TTC39C,"18:19848715-19854250,18:19826848-19969562,18:19848715-19969562,18:19947288-19969562",282,1,1,,0.04235,Variable_Threshold,1.3731465853332743,Suggestive,,,0.00532,16.0728,16.0728
CASP10,"2:201756108-201802374,2:201756108-201773697,2:201755865-201794628,2:201756108-201794632,2:201756108-201794632,2:201756108-201802374,2:201756108-201794632",282,1,1,,0.0424,Variable_Threshold,1.3726341434072673,Suggestive,,,0.008866,17.0627,17.0627
ZC3H8,2:112685577-112729090,282,1,1,,0.0424,Variable_Threshold,1.3726341434072673,Suggestive,,,0.008866,17.0627,17.0627
KCTD16,"5:143530629-143845442,5:143565146-143845442,5:143565146-143845442",282,2,2,,0.04245,Variable_Threshold,1.3721223054200284,Suggestive,,,0.00532,16.1725,16.1725
AOPEP,"9:96528771-96889321,9:96528801-96735776,9:96561751-96889321",282,1,1,3.0,0.0425287,CMC,1.3713178924201257,Suggestive,,,,,
LRRC28,"15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457,15:97609208-97748457",282,1,1,3.0,0.0425287,CMC,1.3713178924201257,Suggestive,,,,,
CELSR3,3:48648899-48675323,282,1,1,,0.0427,Variable_Threshold,1.3695721249749762,Suggestive,,,0.008866,17.0627,17.0627
PAK5,"20:9466017-9767724,20:9466031-9767724",282,1,1,,0.0427,Variable_Threshold,1.3695721249749762,Suggestive,,,0.00532,16.0728,16.0728
METRNL,"17:78630773-78646287,17:78632310-78646291",282,1,1,,0.0427,Variable_Threshold,1.3695721249749762,Suggestive,,,0.008866,17.0627,17.0627
ACBD7-DCLRE1CP1,10:15097076-15170781,282,1,1,,0.04275,Variable_Threshold,1.3690638809358084,Suggestive,,,0.008866,17.0627,17.0627
UNC13A,19:17573136-17660008,282,1,1,,0.0428,Variable_Threshold,1.368556230986828,Suggestive,,,0.008866,17.0627,17.0627
LOC100128317,"7:81043637-81093468,7:81043637-81158658",282,2,2,,0.0429316,SKAT-O,1.3672229256779698,Suggestive,592.605,0.0,,,
SMAD3,"15:65245546-65274587,15:65144993-65274559,15:65205107-65274587,15:65217412-65274587",282,1,1,5.0,0.0429446,CMC,1.3670914380642218,Suggestive,,,,,
ARMC4P1,10:27587696-27663990,282,1,1,,0.0431,Variable_Threshold,1.3655227298392685,Suggestive,,,0.008866,17.0627,17.0627
DYNC2I2,9:130435760-130458950,282,1,1,,0.0432,Variable_Threshold,1.3645162531850878,Suggestive,,,0.008866,17.0627,17.0627
SYCE3,22:49336406-49348214,282,1,1,,0.04325,Variable_Threshold,1.364013888199167,Suggestive,,,0.008866,17.0627,17.0627
MFF-DT,2:227794011-227898124,282,1,1,,0.04325,Variable_Threshold,1.364013888199167,Suggestive,,,0.00532,16.0728,16.0728
SEC24D,"4:119863425-119976729,4:119863425-119976729",282,1,1,5.0,0.0432892,CMC,1.3636204400310539,Suggestive,,,,,
LIMD1,3:45611246-45702836,282,1,1,4.0,0.0433635,CMC,1.3628756718261763,Suggestive,,,,,
FYB1,"5:39141110-39255422,5:39141110-39255422,5:39141110-39255422,5:39141110-39306508,5:39141110-39255422",282,4,4,,0.0434582,SKAT-O,1.3619282657342353,Suggestive,1480.78,0.0,,,
ACACA,"17:32516039-32790172,17:32516039-32841040,17:32516039-32841015,17:32516039-32730805,17:32516039-32730805",282,1,1,,0.04355,Variable_Threshold,1.361011840656318,Suggestive,,,0.008866,17.0627,17.0627
ELL,19:18414472-18493880,282,1,1,,0.04375,Variable_Threshold,1.3590219426416679,Suggestive,,,0.00532,16.0728,16.0728
GLIS3,"9:3814126-4290068,9:3814127-4142183",282,3,3,8.0,0.0438101,CMC,1.3584257555093704,Suggestive,,,,,
PLEK,2:68445917-68478089,282,1,1,,0.04385,Variable_Threshold,1.3580304022979406,Suggestive,,,0.00532,16.0728,16.0728
C5orf66,5:134396862-134708269,282,2,2,6.0,0.0440832,CMC,1.3557268875705144,Suggestive,,,,,
IKBKE,"1:204710441-204736845,1:204710441-204736845,1:204710441-204736845",282,1,1,,0.0441,Variable_Threshold,1.3555614105321614,Suggestive,,,0.00532,16.0728,16.0728
NDUFAF5,"20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713671-13732062,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226,20:13713673-13750226",282,1,1,,0.0442,Variable_Threshold,1.3545777306509081,Suggestive,,,0.008866,17.0627,17.0627
IL12A-AS1,3:161113883-161407573,282,2,2,,0.04425,Variable_Threshold,1.3540867249661557,Suggestive,,,0.007093,16.3025,16.3025
LOC100129175,2:219575180-219588688,282,1,1,,0.04425,Variable_Threshold,1.3540867249661557,Suggestive,,,0.00532,16.0728,16.0728
CHURC1-FNTB,"14:64450831-64599126,14:64450925-64599121",282,1,1,4.0,0.0442583,CMC,1.354005271719164,Suggestive,,,,,
FNTB,14:64523365-64599121,282,1,1,4.0,0.0442583,CMC,1.354005271719164,Suggestive,,,,,
MAX,"14:64611597-64638988,14:64611597-64638988,14:64611597-64638988,14:64620209-64639015,14:64611597-64638988,14:64542571-64639015,14:64611594-64639166,14:64620209-64639015,14:64620209-64639166,14:64542571-64639015",282,1,1,4.0,0.0442583,CMC,1.354005271719164,Suggestive,,,,,
SIK3,"11:116219335-116474354,11:116280443-116474354,11:116219335-116474354,11:116219335-116474354,11:116219335-116474354",282,1,1,5.0,0.0442792,CMC,1.353800234196298,Suggestive,,,,,
CASR,"3:123385863-123493165,3:123385204-123493165",282,3,3,10.0,0.0443379,CMC,1.3532248804594618,Suggestive,,,,,
MTDH,"8:98725587-98811664,8:98725587-98811664,8:98725587-98811664,8:98725587-98811664,8:98725587-98811664",282,1,1,,0.04435,Variable_Threshold,1.3531063758322548,Suggestive,,,0.008866,17.0627,17.0627
MAGI1,"3:65314240-65999633,3:65314240-65999633,3:65314240-65999633,3:65319986-65999633,3:65314240-65999633,3:65319986-65999633",282,3,3,10.0,0.0444422,CMC,1.352204450536497,Suggestive,,,,,
CFAP65,"2:219575811-219614482,2:219606657-219614482,2:219599513-219614517,2:219599513-219614482",282,1,1,,0.04445,Variable_Threshold,1.3521282346937675,Suggestive,,,0.00532,16.0728,16.0728
IGF2BP3,7:23316352-23476635,282,1,1,4.0,0.0446048,CMC,1.3506184035895472,Suggestive,,,,,
AK7,"14:95928217-96025517,14:95928217-96025517,14:95928217-96025517,14:95928217-96025517,14:95928217-96025517",282,2,2,,0.0446427,SKAT-O,1.3502495470534297,Suggestive,1009.22,0.0,,,
RORB-AS1,9:76278170-76303289,282,1,1,5.0,0.0447346,CMC,1.3493564416015438,Suggestive,,,,,
BRDT,"1:92187515-92252573,1:92187515-92252573,1:92190296-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573",282,2,2,,0.0447885,SKAT-O,1.3488334821552532,Suggestive,433.247,1.0,,,
LTBP1,"2:33213166-33478079,2:33213166-33478079,2:33213166-33478079,2:33213166-33478079,2:33025523-33478079",282,1,1,4.0,0.0448075,CMC,1.348649286537595,Suggestive,,,,,
GABRG3,"15:24799073-25400078,15:24799073-25460724",282,4,4,,0.044996,SKAT-O,1.3468260918944361,Suggestive,1334.95,0.0,,,
PPA2,"4:106509682-106614676,4:106509682-106614676,4:106509682-106614668,4:106509682-106614676",282,1,1,,0.04505,Variable_Threshold,1.3463052046849182,Suggestive,,,0.00532,16.0728,16.0728
