Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
TMTC2,"12:81604815-82052775,12:81605064-81883881,12:81604815-82052775",282,1,1,3.0,0.0987051,CMC,1.0056604071618145,Not_Significant,,,,,
MAP2K5,"15:65622094-65886506,15:65628485-65886506,15:65622094-65886506",282,1,1,4.0,0.131022,CMC,0.8826557755166997,Not_Significant,,,,,
NUSAP1,"15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536",282,1,1,3.0,0.236657,CMC,0.6258806451515655,Not_Significant,,,,,
VRK2,"2:58127350-58240559,2:58127280-58240559,2:58127280-58240559,2:58127280-58240559,2:57988289-58240559,2:58127444-58240509,2:58127280-58240559,2:57988289-58240559,2:58127280-58240559",282,4,4,7.0,0.338378,CMC,0.47059788082566284,Not_Significant,,,,,
VPS35L,"16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986",282,1,1,3.0,0.845957,CMC,0.0726517115913907,Not_Significant,,,,,
ERCC6,"10:50393250-50417173,10:50312932-50417173,10:50393250-50417590,10:50332522-50417173",282,2,2,4.0,0.843393,CMC,0.07397000786702833,Not_Significant,,,,,
ELOVL6,"4:111186451-111339220,4:111186451-111339220",282,2,2,6.0,0.558331,CMC,0.25310825831260475,Not_Significant,,,,,
METTL16,17:2266097-2361932,282,1,1,4.0,0.193038,CMC,0.7143571906509871,Not_Significant,,,,,
UVRAG,11:75203902-75532924,282,1,1,3.0,0.548639,CMC,0.2607133238135538,Not_Significant,,,,,
GATAD1,"7:91914731-91927325,7:91914731-91927325",282,1,1,3.0,0.350143,CMC,0.455754551571484,Not_Significant,,,,,
ARHGEF7,"13:110564966-110756082,13:110604013-110756080,13:110564966-110756082,13:110604013-110756080,13:110691521-110745540,13:110564966-110745543,13:110637141-110756080,13:110564966-110745543,13:110564966-110745543,13:110604013-110756080,13:110604013-110745540,13:110604013-110745540,13:110604013-110745540,13:110604013-110745540,13:110564966-110745543,13:110564966-110745543,13:110604013-110756080,13:110604013-110745540,13:110653407-110756080,13:110604013-110756080,13:110604013-110756080,13:110564966-110756082,13:110604013-110756080,13:110691521-110745540,13:110691521-110756080,13:110604013-110756080,13:110604013-110745540",282,2,2,5.0,0.887456,CMC,0.051853170026002066,Not_Significant,,,,,
PPP3CB,"10:74866191-74925788,10:74866191-74925788,10:74866196-74925788,10:74873543-74925788,10:74873543-74925788",282,1,1,4.0,0.0411229,CMC,1.3859162663477047,Suggestive,,,,,
CNIH3,"1:222870641-222994879,1:222870641-222994879,1:222689173-222994879,1:222689173-222994879,1:222688964-222994874,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222870641-222994879,1:222688964-222994874,1:222688964-222994874,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879",282,1,1,5.0,0.95571,CMC,0.019673869759687827,Not_Significant,,,,,
PCDHGC4,"5:140844924-140872730,5:140844924-140847540",282,1,1,3.0,0.531643,CMC,0.27437989998760964,Not_Significant,,,,,
PCDHGB7,"5:140777427-140872724,5:140777427-140780186",282,1,1,3.0,0.531643,CMC,0.27437989998760964,Not_Significant,,,,,
PCDHGB6,"5:140767953-140872730,5:140767953-140770416",282,1,1,3.0,0.531643,CMC,0.27437989998760964,Not_Significant,,,,,
PCDHGB5,"5:140757878-140872730,5:140757878-140760335",282,1,1,3.0,0.531643,CMC,0.27437989998760964,Not_Significant,,,,,
TRAF6,"11:36461896-36488398,11:36461896-36488398",282,1,1,3.0,0.158797,CMC,0.7991577065421259,Not_Significant,,,,,
TOP3A,"17:18115467-18159033,17:18115467-18159033",282,1,1,5.0,0.912508,CMC,0.039763319374912065,Not_Significant,,,,,
TM4SF4,3:150675173-150703871,282,1,1,4.0,0.950189,CMC,0.02219000156041789,Not_Significant,,,,,
SIN3B,"19:16835084-16852164,19:16801208-16852160,19:16801208-16852160",282,2,2,8.0,0.782589,CMC,0.10646626079628298,Not_Significant,,,,,
UBE3D,"6:83658827-83832279,6:83658835-83832279,6:83658827-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279",282,1,1,5.0,0.0885519,CMC,1.0528021160022734,Not_Significant,,,,,
NSUN7,"4:40446728-40507958,4:40446728-40507958",282,2,2,8.0,0.618703,CMC,0.2085177781447204,Not_Significant,,,,,
FN1,"2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215987623-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036",282,1,1,3.0,0.725714,CMC,0.13923449871245075,Not_Significant,,,,,
EPHA6,"3:98016127-98963066,3:98641140-98850111,3:98016127-98211666,3:98641140-98850111",282,7,7,14.0,0.733974,CMC,0.13431932408464156,Not_Significant,,,,,
LAMA3,"18:19706981-19789027,18:19523414-19789027,18:19706981-19789027,18:19523414-19607796,18:19523414-19630115,18:19523414-19789027",282,2,2,7.0,0.880511,CMC,0.05526521413229723,Not_Significant,,,,,
NRBP1,"2:27504160-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628",282,1,1,4.0,0.912915,CMC,0.03956965702151381,Not_Significant,,,,,
GOLGB1,"3:122864737-122951278,3:122864735-122951304,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278",282,1,1,5.0,0.780088,CMC,0.10785640274710001,Not_Significant,,,,,
L3MBTL4,"18:6019382-6404910,18:5944704-6404910,18:5944704-6405258,18:5944704-6404910,18:5944704-6357682,18:5944704-6404910,18:6069803-6404910,18:5944717-6404910,18:5944704-6404910,18:5944704-6404910,18:5944704-6349029",282,5,5,13.0,0.612106,CMC,0.21317336342824234,Not_Significant,,,,,
CLSTN2,3:141136716-141778928,282,2,2,7.0,0.95781,CMC,0.01872063302514241,Not_Significant,,,,,
XPC,"3:14161648-14195176,3:14161648-14195176,3:14161648-14195105,3:14161648-14195105,3:14161648-14195105,3:14161648-14195176,3:14161648-14195105",282,1,1,5.0,0.609606,CMC,0.21495076713750474,Not_Significant,,,,,
KDM5A,12:259483-368747,282,2,2,5.0,0.17399,CMC,0.7594757118876364,Not_Significant,,,,,
KYAT1,"9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684623,9:130635212-130684175,9:130635212-130684623,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635041-130684050,9:130635212-130647850,9:130635212-130662632,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175",282,2,2,4.0,0.119244,CMC,0.923563464132272,Not_Significant,,,,,
MALRD1,10:19377735-20063413,282,2,2,5.0,0.506465,CMC,0.2954505618181611,Not_Significant,,,,,
BRDT,"1:92187515-92252573,1:92187515-92252573,1:92190296-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573",282,2,2,6.0,0.0477597,CMC,1.320938409867669,Suggestive,,,,,
GRIA4,"11:104986009-105358027,11:104986009-105358029,11:104986642-105289442,11:104986009-105289442,11:104986642-105358027",282,1,1,4.0,0.0577432,CMC,1.2384991521519877,Not_Significant,,,,,
RPS6KA5,"14:90383957-90596738,14:90383957-90596221,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596221,14:90383957-90596738,14:90430070-90596746",282,4,4,10.0,0.255472,CMC,0.5926566920531698,Not_Significant,,,,,
CYB5D2,"17:3993239-4007740,17:3993210-4007744,17:3993739-4007740",282,1,1,2.0,0.738656,CMC,0.13155777010901232,Not_Significant,,,,,
ST18,"8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53324610,8:53478813-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53324610,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53478813-53484869,8:53185944-53324610,8:53185944-53329605,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53478813-53484869,8:53303631-53484992,8:53185944-53484992,8:53185944-53324610,8:53185944-53484992,8:53185944-53329605,8:53185944-53484992,8:53478813-53484992,8:53185944-53484992,8:53478813-53484992,8:53185944-53324610,8:53185944-53324610,8:53185944-53324610,8:53185944-53324610,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53303631-53323757,8:53303631-53484992",282,1,1,4.0,0.637731,CMC,0.19536247151562486,Not_Significant,,,,,
ZBTB38,"3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142589178-142651322,3:142589178-142651322,3:142586336-142651322,3:142586336-142651322,3:142603293-142651322,3:142588401-142651322,3:142604545-142651322,3:142603880-142651322,3:142603880-142651322,3:142588401-142651322,3:142603880-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142569528-142651322,3:142525717-142651322,3:142587956-142651322,3:142589178-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142603880-142651322,3:142603880-142651322,3:142603293-142651322,3:142587956-142651322,3:142589178-142651322,3:142603880-142651322,3:142603880-142651322,3:142604545-142651322,3:142604545-142651322,3:142589178-142651322,3:142589178-142651322,3:142589178-142651322,3:142586336-142651322,3:142586336-142651322,3:142586336-142651322,3:142586336-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142587956-142651322,3:142589178-142651322,3:142587956-142651322,3:142587956-142651322,3:142587550-142651322,3:142587550-142651322,3:142587956-142651322",282,2,2,8.0,0.52289,CMC,0.2815896637476002,Not_Significant,,,,,
EPOR,"19:11348882-11355990,19:11348882-11355990",282,2,2,3.0,0.926891,CMC,0.03297133476794922,Not_Significant,,,,,
CDK5RAP2,"9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190967-122382269,9:122190973-122382266,9:122190973-122382266",282,3,3,8.0,0.903522,CMC,0.044061268269314766,Not_Significant,,,,,
PTPN20,"10:45970128-46060725,10:45970128-46061051,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447972,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:48357045-48447940,10:48357047-48447646,10:45970128-46061051,10:45970128-46061051,10:48357047-48447646,10:45970128-46060725,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970126-46061019,10:45970128-46061051,10:48357047-48447972,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:48357047-48447646,10:48357047-48447972,10:45970128-46060725,10:48357047-48447972,10:48357047-48447972,10:48357045-48447940,10:45970128-46060725,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970128-46061051,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:48357047-48447972,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970126-46061019,10:48357045-48447940,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:45970126-46061019,10:45970126-46061019,10:45970128-46061051,10:45970128-46061051,10:45970128-46060725,10:48357047-48447972,10:45970128-46061051,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357045-48447940,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:45970128-46060725,10:48357047-48447646,10:48357045-48447940,10:45970126-46061019,10:45970128-46061051,10:48357047-48447972,10:48357047-48447972",282,3,3,9.0,0.986286,CMC,0.005997131497596412,Not_Significant,,,,,
ELF5,"11:34456913-34491917,11:34456917-34489922,11:34456913-34491917,11:34456913-34489847",282,3,3,12.0,0.637238,CMC,0.19569833409777285,Not_Significant,,,,,
HIF1A,"14:61234092-61284730,14:61231983-61284729,14:61231983-61284729",282,1,1,3.0,0.153656,CMC,0.8134504766310627,Not_Significant,,,,,
TBC1D3L,"17:33412078-33422991,17:33358386-33369299,17:33358386-33369299,17:33541290-33552202,17:33412078-33422991,17:33358386-33369299,17:33591516-33602410,17:31820231-31831118,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31882171,17:33541290-33552202,17:33591516-33602410,17:33541290-33552202,17:31820231-31831118,17:33591516-33602410,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31831118,17:33541290-33552202,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834",282,1,1,4.0,0.720718,CMC,0.14223463125947755,Not_Significant,,,,,
PKP4,"2:159021709-159231422,2:159021709-159246186,2:159022650-159246186,2:159021709-159246186,2:159022650-159246186,2:159022650-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159022650-159246186,2:159021709-159246186,2:159021709-159246186",282,1,1,5.0,0.976919,CMC,0.010141443764704312,Not_Significant,,,,,
TCEANC2,"1:54291868-54350781,1:54291868-54344340",282,1,1,4.0,0.185611,CMC,0.7313962894439906,Not_Significant,,,,,
RGS7BP,"5:63907232-63943877,5:63907232-63943877,5:63837597-63943902,5:63907232-63943877",282,1,1,4.0,0.581955,CMC,0.23511059611860408,Not_Significant,,,,,
GSN,"9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123088647-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123088203-123134941,9:123070260-123134941,9:123070260-123134941,9:123101929-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123003581-123134941,9:123003581-123134941,9:123072023-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123101758-123134941,9:123070260-123134941,9:123101534-123134941",282,1,1,5.0,0.115894,CMC,0.9359390475078657,Not_Significant,,,,,
SHANK3,22:49458116-49518506,282,2,2,8.0,0.270977,CMC,0.5670675696310761,Not_Significant,,,,,
LINC00334,21:45478682-45503073,282,1,1,4.0,0.401944,CMC,0.3958344498635609,Not_Significant,,,,,
TMEM232,5:109783096-110090271,282,1,1,3.0,0.617237,CMC,0.20954804823721182,Not_Significant,,,,,
FHOD1,"16:65820792-65838885,16:65820792-65838885",282,1,1,3.0,0.956275,CMC,0.019417197882641013,Not_Significant,,,,,
CCDC150,"2:197212683-197305770,2:197212683-197305770,2:197286506-197305775",282,2,2,7.0,0.863086,CMC,0.06394592796428888,Not_Significant,,,,,
CBLB,"3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070935,3:106856994-107069853,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107069125,3:106856994-107070546,3:106856994-107070093,3:106856994-107070546,3:106856994-107069915,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070935,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546",282,2,2,8.0,0.28887,CMC,0.5392975585745469,Not_Significant,,,,,
ROR1,"1:64012275-64381640,1:64012275-64419767",282,4,4,12.0,0.234643,CMC,0.6295923973718754,Not_Significant,,,,,
RBFOX2,"22:34464728-34566457,22:34464728-34687624,22:34464728-34687624,22:34464728-34687624,22:34464728-34687624,22:34464728-34687624,22:34464728-34687624,22:34464728-34566457,22:34464728-34687624,22:34464728-34566457,22:34464728-34566457,22:34464728-34754818,22:34464728-34566457,22:34464728-34754818,22:34464728-34754818,22:34464728-34566457,22:34464728-34687624,22:34464728-34566457",282,2,2,5.0,0.438078,CMC,0.3584485562683158,Not_Significant,,,,,
WDR25,"14:99912505-100066393,14:99912505-100066393,14:99912505-100066393,14:99912574-100066393,14:99912505-100066393,14:99912574-100066393",282,2,2,5.0,0.233167,CMC,0.632332915028097,Not_Significant,,,,,
LRRC52-AS1,1:163712702-163818016,282,1,1,4.0,0.624637,CMC,0.20437229416937241,Not_Significant,,,,,
TNXB,"6_qbl_hap2:3223930-3268868,6_qbl_hap2:3223932-3228906,6_qbl_hap2:3223930-3268868,6:32116908-32185093,6:32116910-32121883,6:32116908-32185093,6_cox_hap1:3416087-3484284,6_cox_hap1:3416087-3484284,6_cox_hap1:3416089-3421063",282,2,2,10.0,0.322623,CMC,0.49130467471202227,Not_Significant,,,,,
NCALD,"8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-103205738,8:102767945-102872373,8:102767945-103205738,8:102767945-103206311",282,2,2,9.0,0.039688,CMC,1.4013407859718707,Suggestive,,,,,
RBFOX1,"16:6763810-7703341,16:6009704-7699784,16:7322846-7703343,16:7322846-7703343,16:7322846-7703343,16:6009025-7703343,16:6009025-7703343,16:6009025-7703343",282,14,14,20.0,0.331401,CMC,0.47964618543440485,Not_Significant,,,,,
